2010-03-10,0.3782
2010-03-11,0.371
2010-03-12,0.368
2010-03-15,0.38
2010-03-16,0.385
2010-03-17,0.3859
2010-03-18,0.38
2010-03-19,0.385
2010-03-22,0.39899999999999997
2010-03-23,0.435
2010-03-24,0.4667
2010-03-25,0.4405
2010-03-26,0.425
2010-03-29,0.4217
2010-03-30,0.43200000000000005
2010-03-31,0.4301
2010-04-01,0.4251
2010-04-02,0.4071
2010-04-06,0.40700000000000003
2010-04-07,0.418
2010-04-08,0.41
2010-04-09,0.4188
2010-04-12,0.4298
2010-04-13,0.4279
2010-04-14,0.4349
2010-04-15,0.4509
2010-04-16,0.4535
2010-04-19,0.4404
2010-04-20,0.4574
2010-04-21,0.4645
2010-04-22,0.45705
2010-04-23,0.4599
2010-04-26,0.46399999999999997
2010-04-27,0.4828
2010-04-28,0.4851
2010-04-29,0.4925
2010-04-30,0.4861
2010-05-05,0.4735
2010-05-06,0.43200000000000005
2010-05-07,0.41100000000000003
2010-05-11,0.44985
2010-05-12,0.431
2010-05-13,0.44305
2010-05-14,0.4356
2010-05-17,0.40375
2010-05-18,0.413
2010-05-19,0.395
2010-05-20,0.37
2010-05-21,0.314
2010-05-25,0.2906
2010-05-26,0.295
2010-05-27,0.3395
2010-05-28,0.355
2010-05-31,0.355
2010-06-01,0.35200000000000004
2010-06-02,0.3625
2010-06-03,0.385
2010-06-04,0.374
2010-06-07,0.33
2010-06-08,0.368
2010-06-09,0.387
2010-06-10,0.3855
2010-06-11,0.402
2010-06-14,0.4049
2010-06-15,0.41305
2010-06-16,0.4415
2010-06-17,0.4425
2010-06-18,0.4454
2010-06-21,0.4495
2010-06-22,0.451
2010-06-23,0.4479
2010-06-24,0.4449
2010-06-25,0.441
2010-06-29,0.4152
2010-06-30,0.3956
2010-07-01,0.37
2010-07-02,0.39
2010-07-05,0.3968
2010-07-06,0.4128
2010-07-07,0.42
2010-07-08,0.445
2010-07-09,0.442
2010-07-12,0.4325
2010-07-13,0.4355
2010-07-14,0.445
2010-07-15,0.4372
2010-07-16,0.445
2010-07-19,0.435
2010-07-20,0.44299999999999995
2010-07-21,0.4482
2010-07-22,0.4787
2010-07-23,0.486
2010-07-26,0.48
2010-07-27,0.4828
2010-07-28,0.4864
2010-07-29,0.48
2010-07-30,0.4881
2010-08-02,0.4885
2010-08-03,0.499
2010-08-04,0.48595
2010-08-05,0.47600000000000003
2010-08-06,0.486
2010-08-09,0.48200000000000004
2010-08-10,0.4801
2010-08-11,0.455
2010-08-12,0.4555
2010-08-13,0.455
2010-08-16,0.4581
2010-08-17,0.457
2010-08-18,0.4644
2010-08-19,0.4639
2010-08-20,0.4567
2010-08-21,0.452
2010-08-25,0.4481
2010-08-26,0.44865
2010-08-27,0.44
2010-08-30,0.445
2010-08-31,0.44
2010-09-01,0.436
2010-09-02,0.4364
2010-09-03,0.4365
2010-09-06,0.444
2010-09-07,0.4406
2010-09-08,0.4386
2010-09-09,0.4408
2010-09-10,0.4402
2010-09-13,0.4459
2010-09-14,0.4575
2010-09-15,0.47255
2010-09-16,0.45799999999999996
2010-09-17,0.45799999999999996
2010-09-20,0.4575
2010-09-21,0.4547
2010-09-22,0.4556
2010-09-23,0.456
2010-09-24,0.4475
2010-09-27,0.4565
2010-09-28,0.4461
2010-09-29,0.44799999999999995
2010-09-30,0.4405
2010-10-01,0.43799999999999994
2010-10-04,0.4351
2010-10-05,0.42
2010-10-06,0.424
2010-10-07,0.4235
2010-10-08,0.4231
2010-10-11,0.4257
2010-10-12,0.4161
2010-10-13,0.4199
2010-10-14,0.413
2010-10-15,0.40399999999999997
2010-10-18,0.42355
2010-10-19,0.3935
2010-10-20,0.3872
2010-10-21,0.409
2010-10-22,0.41
2010-10-25,0.41200000000000003
2010-10-26,0.4101
2010-10-27,0.41
2010-10-28,0.406
2010-10-29,0.408
2010-11-01,0.41200000000000003
2010-11-02,0.4189
2010-11-03,0.4175
2010-11-04,0.4205
2010-11-05,0.4215
2010-11-08,0.41995
2010-11-09,0.39799999999999996
2010-11-10,0.3955
2010-11-11,0.3975
2010-11-12,0.3855
2010-11-15,0.39299999999999996
2010-11-16,0.385
2010-11-17,0.37799999999999995
2010-11-18,0.3771
2010-11-19,0.3893
2010-11-22,0.3885
2010-11-23,0.3864
2010-11-24,0.38299999999999995
2010-11-25,0.3879
2010-11-26,0.3902
2010-11-29,0.4122
2010-11-30,0.4075
2010-12-01,0.4053
2010-12-02,0.408
2010-12-03,0.4079
2010-12-06,0.40700000000000003
2010-12-07,0.4049
2010-12-08,0.402
2010-12-09,0.40399999999999997
2010-12-10,0.4029
2010-12-13,0.39785
2010-12-14,0.4019
2010-12-15,0.395
2010-12-16,0.3905
2010-12-17,0.38385
2010-12-20,0.377
2010-12-21,0.38299999999999995
2010-12-22,0.382
2010-12-23,0.38
2010-12-24,0.381
2010-12-27,0.385
2010-12-28,0.4049
2010-12-29,0.3978
2010-12-30,0.3948
2010-12-31,0.3915
2011-01-05,0.3998
2011-01-06,0.4042
2011-01-10,0.40995
2011-01-11,0.4065
2011-01-12,0.409
